timestamp_sec,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,heading,delta_heading,ref_lat,ref_lon,ref_alt,lat,lon,alt,alt_ellipsoid,q_w,q_x,q_y,q_z,roll_deg,pitch_deg,yaw_deg,rollspeed,pitchspeed,yawspeed,arming_state,nav_state,failsafe,system_type,system_id,flag_armed,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_velocity_enabled,flag_control_position_enabled,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,mag_x,mag_y,mag_z,voltage_v,current_a,remaining_percent,discharged_mah,temperature,odom_pos_x,odom_pos_y,odom_pos_z,odom_vel_x,odom_vel_y,odom_vel_z,landed,freefall,ground_contact,round_trip_time,mode_req_angular_velocity,mode_req_attitude,mode_req_local_alt,mode_req_local_position,mode_req_global_position,mode_req_mission,target_x,target_y,target_z,bbox_area,bbox_confidence,boundary_violation,enhanced_x,enhanced_y,enhanced_z,rover_cmd_linear_x,rover_cmd_linear_y,rover_cmd_angular_z,joint_1_pos,joint_2_pos,joint_3_pos,joint_4_pos,joint_5_pos,joint_6_pos,joint_1_vel,joint_2_vel,joint_3_vel,joint_4_vel,joint_5_vel,joint_6_vel,goal_x,goal_y,goal_z,clicked_x,clicked_y,clicked_z
1759558879.4097042,0.01732209324836731,-0.034737005829811096,-0.030059814453125,0.04586047679185867,-0.05030710995197296,-0.0062997243367135525,0.16887137293815613,-0.07616981863975525,-0.04116957634687424,1.5194545984268188,1.5812242031097412,47.3977508,8.5456074,488.2650146484375,47.397750955781326,8.545606938491417,488.2950744628906,488.2950744628906,0.72499603,0.0016409061,-0.0014603394,0.68874955,0.021066973812092393,-0.2508318145243276,87.06262953884128,0.0,0.0,0.0,1,4,False,13,1,0,1,0,1,0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.200000762939453,-1.0,99.99465942382812,-94.06011199951172,nan,0.017322093,-0.034737006,-0.030059814,0.045860477,-0.05030711,-0.0062997243,1,0,1,0,8312190,8311166,8257918,7995448,56,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759558879.5097005,0.017537036910653114,-0.033920809626579285,-0.030609130859375,0.04448019713163376,-0.04832198843359947,-0.008853885345160961,-0.019907251000404358,-0.0275442935526371,0.34392109513282776,1.5195987224578857,1.5812242031097412,47.3977508,8.5456074,488.2650146484375,47.397750957714365,8.545606949335221,488.2956237792969,488.2956237792969,0.72497195,0.0017479075,-0.0013728507,0.6887748,0.0368528786744869,-0.25200976669298225,87.066596032236,0.0,0.0,0.0,1,4,False,13,1,0,1,0,1,0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.200000762939453,-1.0,99.99465942382812,-94.06011199951172,nan,0.017537037,-0.03392081,-0.03060913,0.044480197,-0.04832199,-0.008853885,1,0,1,0,8312190,8311166,8257918,7995448,56,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759558879.6098018,0.017316263169050217,-0.03267498314380646,-0.03143310546875,0.044725365936756134,-0.04772937670350075,-0.013130745850503445,0.09612828493118286,-0.0758783146739006,-0.0915406197309494,1.5201197862625122,1.5812242031097412,47.3977508,8.5456074,488.2650146484375,47.39775095572889,8.545606965887032,488.29644775390625,488.29644775390625,0.72479415,0.0018917584,-0.0014032876,0.68896145,0.046332664914091826,-0.2659041675972423,87.09610357749848,0.0,0.0,0.0,1,4,False,13,1,0,1,0,1,0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.200000762939453,-1.0,99.99465942382812,-94.06011199951172,nan,0.017316263,-0.032674983,-0.031433105,0.044725366,-0.047729377,-0.013130746,1,0,1,0,8312190,8311166,8257918,7995448,56,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759558879.7097814,0.01758803427219391,-0.03182198107242584,-0.032470703125,0.04239782691001892,-0.04591774195432663,-0.010347914882004261,-0.13476674258708954,-0.010055143386125565,0.2326960563659668,1.519965648651123,1.5812242031097412,47.3977508,8.5456074,488.2650146484375,47.39775095817298,8.545606977219814,488.2974853515625,488.2974853515625,0.72484493,0.001997282,-0.0015618142,0.68890744,0.04260273835233046,-0.28739862339742234,87.08761468472383,0.0,0.0,0.0,1,4,False,13,1,0,1,0,1,0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.200000762939453,-1.0,99.99465942382812,-94.33782196044922,nan,0.017588034,-0.03182198,-0.032470703,0.042397827,-0.045917742,-0.010347915,1,0,1,0,8312190,8311166,8257918,7995448,56,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759558879.8095977,0.017149386927485466,-0.03006063774228096,-0.033355712890625,0.042822107672691345,-0.043048564344644547,-0.014150796458125114,0.15075582265853882,0.03715620934963226,-0.35739827156066895,1.5206446647644043,1.5812242031097412,47.3977508,8.5456074,488.2650146484375,47.39775095422813,8.545607000620665,488.2983703613281,488.2983703613281,0.7246128,0.0019624012,-0.0014552482,0.68915194,0.048025182117122076,-0.2758096534143341,87.12624065955379,0.0,0.0,0.0,1,4,False,13,1,0,1,0,1,0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.200000762939453,-1.0,99.99465942382812,-94.33782196044922,nan,0.017149387,-0.030060638,-0.033355713,0.042822108,-0.043048564,-0.014150796,1,0,1,0,8312190,8311166,8257918,7995448,56,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759558879.9097917,0.017308678478002548,-0.028869489207863808,-0.034454345703125,0.041949305683374405,-0.03958993777632713,-0.011954895220696926,-0.06464002281427383,-0.019593296572566032,-0.03970041498541832,1.5206183195114136,1.5812242031097412,47.3977508,8.5456074,488.2650146484375,47.39775095566067,8.545607016446013,488.2994689941406,488.2994689941406,0.7246203,0.0019430193,-0.0013847057,0.6891443,0.05198952963870782,-0.2684209862651572,87.12501173100684,0.0,0.0,0.0,1,4,False,13,1,0,1,0,1,0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.200000762939453,-1.0,99.99465942382812,-94.33782196044922,nan,0.017308678,-0.02886949,-0.034454346,0.041949306,-0.039589938,-0.011954895,1,0,1,0,8312190,8311166,8257918,7995448,56,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759558880.009634,0.01628994755446911,-0.02643905021250248,-0.03515625,0.043750278651714325,-0.03720211610198021,-0.014440903440117836,0.08861520886421204,-0.07422561943531036,-0.251996785402298,1.5212504863739014,1.5812242031097412,47.3977508,8.5456074,488.2650146484375,47.397750946499016,8.545607048736322,488.3001708984375,488.3001708984375,0.72440195,0.0020955114,-0.0013848075,0.6893733,0.06455516742668951,-0.2804922568377464,87.16123008759496,0.0,0.0,0.0,1,4,False,13,1,0,1,0,1,0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.200000762939453,-1.0,99.99465942382812,-94.33782196044922,nan,0.016289948,-0.02643905,-0.03515625,0.04375028,-0.037202116,-0.014440903,1,0,1,0,8312190,8311166,8257918,7995448,56,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759558880.1095552,0.01673581823706627,-0.02550222910940647,-0.03594970703125,0.04292997717857361,-0.034112509340047836,-0.01122661866247654,0.012813768349587917,-0.029192375019192696,0.1145852655172348,1.5213768482208252,1.5812242031097412,47.3977508,8.5456074,488.2650146484375,47.397750950508815,8.545607061182725,488.30096435546875,488.30096435546875,0.7243558,0.002264981,-0.0014832657,0.68942106,0.070825168252331,-0.30205760395690884,87.16880876944663,0.0,0.0,0.0,1,4,False,13,1,0,1,0,1,0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.200000762939453,-1.0,99.99465942382812,-94.33782196044922,nan,0.016735818,-0.02550223,-0.035949707,0.042929977,-0.03411251,-0.011226619,1,0,1,0,8312190,8311166,8257918,7995448,56,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759558880.2096858,0.01828606240451336,-0.02584921009838581,-0.03717041015625,0.039014238864183426,-0.032034389674663544,-0.012838094495236874,-0.10923096537590027,0.06259655952453613,0.1426590532064438,1.5208473205566406,1.5812242031097412,47.3977508,8.5456074,488.2650146484375,47.3977509644505,8.545607056572813,488.30218505859375,488.30218505859375,0.72454077,0.0020918958,-0.0017382602,0.68922657,0.03639580974800811,-0.3095397025162013,87.13813488729019,0.0,0.0,0.0,1,4,False,13,1,0,1,0,1,0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.200000762939453,-1.0,99.99465942382812,-94.33782196044922,nan,0.018286062,-0.02584921,-0.03717041,0.03901424,-0.03203439,-0.0128380945,1,0,1,0,8312190,8311166,8257918,7995448,56,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759558880.3096383,0.01817191019654274,-0.0255659781396389,-0.037811279296875,0.034269485622644424,-0.03199855238199234,-0.012349211610853672,-0.007328911684453487,-0.0032459809444844723,0.11234916001558304,1.5210578441619873,1.5812242031097412,47.3977508,8.5456074,488.2650146484375,47.3977509634239,8.545607060335776,488.3028259277344,488.3028259277344,0.72445697,0.0020541975,-0.001670458,0.68931496,0.03858419319993474,-0.30093759750913196,87.1520952800517,0.0,0.0,0.0,1,4,False,13,1,0,1,0,1,0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.200000762939453,-1.0,99.99465942382812,-94.33782196044922,nan,0.01817191,-0.025565978,-0.03781128,0.034269486,-0.031998552,-0.012349212,1,0,1,0,8312190,8311166,8257918,7995448,56,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759558880.4097571,0.0169596616178751,-0.025036735460162163,-0.037811279296875,0.029655128717422485,-0.030949367210268974,-0.007681506685912609,-0.08426406979560852,-0.06458396464586258,0.3969985842704773,1.520906925201416,1.5812242031097412,47.3977508,8.5456074,488.2650146484375,47.3977509525219,8.54560706736719,488.3028259277344,488.3028259277344,0.72452027,0.0020896986,-0.0015734041,0.6892485,0.049224915590227084,-0.2956801482186285,87.1415476417911,0.0,0.0,0.0,1,4,False,13,1,0,1,0,1,0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.200000762939453,-1.0,99.99465942382812,-94.33782196044922,nan,0.016959662,-0.025036735,-0.03781128,0.029655129,-0.030949367,-0.0076815067,1,0,1,0,8312190,8311166,8257918,7995448,56,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759558880.509649,0.015481826849281788,-0.0243618693202734,-0.03778076171875,0.027335597202181816,-0.02764500118792057,-0.008633537217974663,-0.02468377910554409,0.052018146961927414,-0.11240364611148834,1.5212445259094238,1.5812242031097412,47.3977508,8.5456074,488.2650146484375,47.39775093923141,8.545607076333306,488.30279541015625,488.30279541015625,0.7243991,0.0021359099,-0.0015185571,0.68937594,0.057341739164261295,-0.29478650215156044,87.16168478679762,0.0,0.0,0.0,1,4,False,13,1,0,1,0,1,0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.200000762939453,-1.0,99.99465942382812,-94.33782196044922,nan,0.015481827,-0.02436187,-0.03778076,0.027335597,-0.027645001,-0.008633537,1,0,1,0,8312190,8311166,8257918,7995448,56,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759558880.6096594,0.013467553071677685,-0.02318122610449791,-0.037811279296875,0.02673390507698059,-0.026900654658675194,-0.01184103824198246,0.13651810586452484,-0.014791009947657585,0.19594885408878326,1.5213825702667236,1.5812242031097412,47.3977508,8.5456074,488.2650146484375,47.39775092111661,8.545607092019079,488.3028259277344,488.3028259277344,0.72435516,0.0022334286,-0.0014130283,0.689422,0.07375471797453562,-0.2937348792741008,87.16893750564367,0.0,0.0,0.0,1,4,False,13,1,0,1,0,1,0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.200000762939453,-1.0,99.99465942382812,-94.33782196044922,nan,0.013467553,-0.023181226,-0.03781128,0.026733905,-0.026900655,-0.011841038,1,0,1,0,8312190,8311166,8257918,7995448,56,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759558880.709684,0.012668709270656109,-0.022185448557138443,-0.0377197265625,0.02895280346274376,-0.028988637030124664,-0.011781972832977772,0.07068230211734772,-0.035184286534786224,-0.20513169467449188,1.521321415901184,1.5812242031097412,47.3977508,8.5456074,488.2650146484375,47.397750913932434,8.545607105248779,488.302734375,488.302734375,0.72435814,0.002286693,-0.0013829488,0.6894187,0.08055369562428934,-0.2954457575536742,87.16839995892984,0.0,0.0,0.0,1,4,False,13,1,0,1,0,1,0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.200000762939453,-1.0,99.99465942382812,-94.61553192138672,nan,0.012668709,-0.022185449,-0.037719727,0.028952803,-0.028988637,-0.011781973,1,0,1,0,8312190,8311166,8257918,7995448,56,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
