timestamp_sec,q_w,q_x,q_y,q_z,roll_deg,pitch_deg,yaw_deg
1759474570.430805,0.59803927,0.0015877507,0.0031726037,0.8014589,0.4001857826238522,0.0715996510647045,106.540506516581
1759474570.441933,0.59807384,0.0016778987,0.0031779816,0.801433,0.4068548723653238,0.06370653487693985,106.53554107467774
1759474570.4502025,0.5980885,0.0017930794,0.003183402,0.8014218,0.41524559553553775,0.05350773641604242,106.53339888898464
1759474570.461912,0.59808517,0.0018496249,0.0031773036,0.8014242,0.41856112809071666,0.047895146327760596,106.53384735810161
1759474570.470399,0.598044,0.0019238575,0.0031906932,0.80145466,0.4248805729962494,0.041973784040352895,106.5396963831117
1759474570.4814744,0.5980244,0.0018887914,0.003071523,0.8014698,0.4115335876863751,0.03701725331874563,106.54250265217854
1759474570.4898202,0.59808546,0.0020556562,0.0030735328,0.8014238,0.4231515781559684,0.02186218208366619,106.53368872897957
1759474570.5014822,0.5981182,0.0020453096,0.003036888,0.8013995,0.4190762936630303,0.02031798559741542,106.52901533057964
1759474570.5099313,0.5981251,0.0020084386,0.0028679199,0.8013951,0.4010318560891635,0.012126307270799365,106.52805168810949
1759474570.5219374,0.5981064,0.0019893304,0.0027879607,0.80140936,0.3923793591288312,0.008391434374102162,106.53072480240886
1759474570.5300078,0.5980579,0.0019422538,0.0026040024,0.8014463,0.3722588654033445,8.388326074424906e-05,106.53769026728592
1759474570.5413668,0.5980324,0.0019401086,0.0024223817,0.801466,0.355431400786261,-0.012177453649445467,106.54134375155063
1759474570.5501177,0.5979817,0.0019527563,0.0023080674,0.8015041,0.3457979581710152,-0.021194864550517205,106.54857967063374
1759474570.5615237,0.5979038,0.0019744032,0.0021811237,0.8015625,0.3356188889419395,-0.031914367372086035,106.55971113790048
1759474570.5694292,0.5978757,0.001933889,0.0021337292,0.80158365,0.328488586347347,-0.0314518354285113,106.56373815369246
1759474570.5813382,0.59787375,0.0019194519,0.0021107541,0.8015853,0.32538904711562094,-0.031700603762466154,106.56404665622497
1759474570.5898094,0.597848,0.0018867224,0.0020795509,0.80160457,0.3202794850441229,-0.03084232099630176,106.56772756773576
1759474570.601422,0.5978011,0.001896077,0.0020480775,0.80163956,0.3180272686903002,-0.03387639289549056,106.57441558274239
1759474570.6096504,0.5977083,0.001928858,0.0019420694,0.80170906,0.31052972591804884,-0.04418559201800827,106.5876824285671
1759474570.6217275,0.59771067,0.0019164069,0.0018352167,0.80170757,0.2998605519838908,-0.05035948482245742,106.58735596638809
1759474570.6306152,0.5977057,0.001966198,0.0017836107,0.80171114,0.29852950976151266,-0.05847017804383818,106.58801766540962
1759474570.64153,0.59769356,0.001967127,0.0017047026,0.8017204,0.29134288319389817,-0.0639645614412385,106.58976474036838
1759474570.649481,0.5976243,0.001994789,0.0015847976,0.8017723,0.28221532970073104,-0.07474272125523573,106.59967184224806
1759474570.6611586,0.59759825,0.0017793658,0.0012300902,0.80179286,0.23487043722717021,-0.07924960964146173,106.60349343087248
1759474570.669339,0.59763134,0.0021194655,0.0015476111,0.80176675,0.2873378407538704,-0.08874158843662368,106.59860346313391
1759474570.6817718,0.597604,0.0021009075,0.0014971277,0.8017874,0.28142560175353515,-0.0905034992535543,106.60253465956113
1759474570.6893868,0.597628,0.002097241,0.001589703,0.8017693,0.28968272016895324,-0.08381832380232497,106.59909677421558
1759474570.70132,0.5976888,0.0020035403,0.001631127,0.80172414,0.28707705617079465,-0.07235087241454512,106.59045429425205
1759474570.7097,0.5977106,0.0019828733,0.0017063705,0.8017076,0.29257603612551647,-0.06529071288136941,106.58732059035623
1759474570.7213259,0.59768605,0.0019231319,0.0017063713,0.8017261,0.288482369873455,-0.05981115033158554,106.59086056156
1759474570.7295141,0.5976832,0.0018632441,0.0017323764,0.8017283,0.2867695282528758,-0.052529151315903,106.59128744149984
1759474570.7416537,0.5976957,0.0018498076,0.0017815377,0.80171895,0.2903665544958998,-0.047923147445103974,106.58951585377723
1759474570.7500513,0.59772456,0.001761487,0.0018120274,0.80169755,0.28711978665597976,-0.037710544347348614,106.585424073417
1759474570.7615104,0.59774864,0.0017801397,0.0017813608,0.8016796,0.28558139504782026,-0.04151604118254822,106.58196947884647
1759474570.7696521,0.5977963,0.0017526882,0.0017955945,0.80164415,0.2850108870955221,-0.038002281533994625,106.57517449859901
1759474570.7814932,0.5978163,0.001708878,0.0017808818,0.8016294,0.2806590836753865,-0.034978708253306234,106.57234372203118
1759474570.789902,0.59776497,0.0016388459,0.0017463326,0.8016679,0.2726858523377283,-0.030929846147972742,106.57971084784597
1759474570.8015947,0.59772545,0.0015841551,0.0016997634,0.8016975,0.26466002437696534,-0.029108706689842993,106.58535931029758
1759474570.8100264,0.59766906,0.0015611938,0.0016418981,0.8017397,0.257769121212484,-0.030980912491642174,106.59343395686885
1759474570.8217652,0.5976429,0.0015200034,0.001632284,0.80175936,0.2540638905695836,-0.02786340430167875,106.59720094423182
1759474570.829928,0.59757864,0.00135482,0.0015958208,0.8018075,0.2393999554086719,-0.01520360773457828,106.60641848770653
1759474570.8417964,0.59750485,0.0014369946,0.0017050344,0.8018622,0.2550603413853055,-0.015298583385981815,106.61694480197588
1759474570.8500216,0.5975023,0.0014298613,0.0018148309,0.8018639,0.26466079323139885,-0.007126275220863632,106.61731443783674
1759474570.8618832,0.59750676,0.0012563955,0.0017785425,0.8018609,0.24944927494956134,0.006329664382772704,106.61672989777576
1759474570.8700342,0.5974464,0.0011671879,0.0017806395,0.8019061,0.2435350833459531,0.014651849826852763,106.62539562566147
1759474570.882487,0.5974165,0.0010654284,0.001727248,0.8019285,0.2316628372367906,0.02033874964060342,106.62967613272545
1759474570.8896697,0.59738755,0.0010080457,0.0016875665,0.8019503,0.22408880180144458,0.02288721746544306,106.63383267859395
1759474570.9015522,0.59739375,0.00093393854,0.0016469947,0.8019459,0.21528710213577948,0.02692169853233629,106.6329805796418
1759474570.9094863,0.5973532,0.00087193795,0.0015650337,0.80197626,0.2035121837468915,0.02699827136471142,106.63877264853323
1759474570.9219494,0.597303,0.0008013887,0.0014448441,0.80201405,0.18763911490286822,0.025242765823176434,106.64597653485016
1759474570.9297352,0.59730136,0.00076157576,0.0014057496,0.8020153,0.181321169274612,0.026225512750002532,106.64620091965786
1759474570.9414766,0.59730166,0.0007054757,0.0013528334,0.80201524,0.17261811703236046,0.027759504038753675,106.64617835293588
1759474570.9496996,0.5972762,0.00067108445,0.0013116888,0.8020343,0.1664837156326845,0.02809874570131099,106.64981971123568
1759474570.9616592,0.5972429,0.00065474416,0.0013326955,0.8020591,0.16729727514516704,0.031031325164792435,106.65458336441496
1759474570.9697132,0.59717304,0.00067849556,0.0013020351,0.80211115,0.16610713972677457,0.02673550915597571,106.66455717911661
1759474570.9815814,0.5971062,0.0006691536,0.001299216,0.8021609,0.16521102788921943,0.027387505479854503,106.67410411751939
1759474570.989636,0.59707624,0.00069692906,0.0013064971,0.8021832,0.16778177634349759,0.02532629557640373,106.678387255999
1759474571.001392,0.59706104,0.0007270268,0.0012768145,0.80219454,0.16711289423396194,0.02052555932834557,106.68054812254451
1759474571.00955,0.5970484,0.0005021196,0.0009899769,0.8022045,0.12535795657282045,0.021573186353755575,106.68238155480486
1759474571.0213559,0.5970613,0.0007485247,0.0013063852,0.80219424,0.17130202361223237,0.02057259692319395,106.68050690538968
1759474571.0297997,0.5971149,0.0008007327,0.0013163075,0.8021543,0.17578502335343338,0.01646401780843814,106.6728401799206
1759474571.0416825,0.5971131,0.00077253825,0.0013350631,0.8021557,0.1755798918451758,0.020338596228141693,106.67311037122352
1759474571.0497384,0.5971425,0.0007523775,0.0013190317,0.8021338,0.1727260152434788,0.02110116955656535,106.66890508474282
1759474571.061703,0.59717464,0.00070933584,0.001319322,0.80210984,0.16980646200412824,0.02508413733244707,106.66431053469849
1759474571.0696852,0.5971575,0.0006583024,0.0013551184,0.8021227,0.16960511580135218,0.03222083213845072,106.66679491854958
1759474571.0815434,0.59714216,0.00063042826,0.0013961818,0.802134,0.17147282158896848,0.03758959527805203,106.66897278960181
1759474571.089976,0.59712553,0.0006141309,0.001480504,0.80214626,0.17810931463427798,0.04485388354135729,106.67136165015306
1759474571.1015806,0.59715194,0.0006251795,0.0015508425,0.80212635,0.18532918415844615,0.04865737303134495,106.66756654726878
1759474571.1097984,0.59719175,0.00068204186,0.0016665017,0.8020966,0.19984875479384773,0.05135508533780622,106.66190008567403
1759474571.1216674,0.59719795,0.00075278326,0.0017106395,0.80209184,0.20874630767049882,0.04787509598028449,106.66100119731283
1759474571.1294687,0.5972241,0.0007317322,0.0017537931,0.8020722,0.21127036343581443,0.05277004898798456,106.65726137702144
1759474571.141547,0.5972406,0.0007122723,0.0017134434,0.80206,0.20622895924020096,0.051801455723209495,106.65489508388241
1759474571.1498537,0.5972233,0.0007000577,0.001792408,0.8020727,0.2126518382982403,0.05832374244723355,106.65737323557519
1759474571.1614687,0.5972227,0.0007317795,0.0018074011,0.8020731,0.2162008833524389,0.05643408695637039,106.65745665306713
1759474571.1697826,0.5972091,0.0007306536,0.0017969533,0.80208325,0.21516447665696098,0.05581890939854766,106.65939606976396
1759474571.1814325,0.597171,0.00073934556,0.0017666111,0.8021116,0.2129730025205235,0.052933426648830974,106.6648296416907
1759474571.190144,0.59714717,0.0006267817,0.0015030556,0.80213004,0.18104666139818126,0.04523902228623526,106.66825511282579
1759474571.2018154,0.59716153,0.0009674345,0.0018037898,0.80211854,0.23199904935595722,0.034510019785871565,106.66616524237365
1759474571.20976,0.59711325,0.00097495655,0.0017621001,0.80215436,0.22868364377315234,0.03095205760622719,106.6730243319941
1759474571.2217028,0.5970924,0.001024987,0.0017677735,0.80216986,0.2326291687382794,0.02673540910436565,106.67599577299126
1759474571.231034,0.59706175,0.0011522593,0.0017648267,0.80219245,0.24106706921107274,0.014825499388117806,106.68033157294748
1759474571.2417536,0.59701353,0.0011863996,0.0017633457,0.80222833,0.24326745439344982,0.011571207646518467,106.6872174997498
1759474571.2494972,0.5970261,0.001185027,0.0017480652,0.80221903,0.24176866589032897,0.01065579552784134,106.68542626430158
1759474571.2613308,0.5969835,0.0012678843,0.0017092203,0.80225074,0.24386639788931902,0.0003684433489997701,106.69149311347037
1759474571.2698376,0.59702265,0.0013145942,0.0016855364,0.8022216,0.2448847417029799,-0.005533907319555576,106.68589533655778
1759474571.2818148,0.59699446,0.0013158235,0.0016551877,0.8022426,0.24217868703676468,-0.007731694122640472,106.68990468236836
1759474571.2896848,0.5970053,0.0012878552,0.0017041138,0.80223453,0.24476318679097786,-0.0018101868933396402,106.68838167602797
1759474571.3013706,0.59699947,0.0012145557,0.0017164637,0.8022389,0.24088397537957945,0.005771303085115268,106.68921972109833
1759474571.3098748,0.5970272,0.0011294939,0.0016111151,0.8022187,0.22537985777819594,0.006391729725173688,106.68530229308361
1759474571.3216615,0.59704494,0.0010949799,0.0015944821,0.80220544,0.22148936090770635,0.008431488364734894,106.68275968997878
1759474571.3295977,0.59706,0.0011107273,0.0015906028,0.8021943,0.22221000717411238,0.006722653726649737,106.68061092851882
1759474571.3415253,0.59706616,0.0010865146,0.0015761532,0.80218977,0.21922509046353153,0.007961465957342763,106.67974213188039
1759474571.349782,0.5970707,0.0010437632,0.0016122765,0.80218637,0.21962062463464152,0.01436410141841455,106.67910132873541
1759474571.3614545,0.597077,0.0008137096,0.0013806911,0.80218244,0.18259204506492313,0.01966797032835018,106.67825772319145
1759474571.369511,0.5970786,0.0010249312,0.0017485374,0.8021802,0.2308575484208071,0.02542040411981118,106.67796986374644
1759474571.3815684,0.59702235,0.0010756016,0.0018456515,0.8022218,0.24325343511395925,0.027390160182589128,106.68599117639707
1759474571.389528,0.5970244,0.0010564268,0.0018636535,0.8022202,0.24359642345229854,0.030385065112503037,106.6857069198579
1759474571.4014468,0.5969979,0.001022639,0.0018933503,0.80224,0.2440160106371428,0.03551470478180233,106.68951150063057
1759474571.4094446,0.5970461,0.0010365708,0.0018666727,0.8022042,0.24251468732458462,0.0324234766796548,106.6826245945244
1759474571.4217024,0.5970704,0.0010656491,0.0018347712,0.802186,0.2415706865966749,0.02757518229116582,106.67912585806262
1759474571.4305983,0.5970843,0.0010590121,0.0018418882,0.8021757,0.24177028111231402,0.02867639034496804,106.67715078720732
1759474571.4417644,0.5970778,0.0010495925,0.0018099272,0.80218065,0.23818808751076406,0.027353514612684707,106.67808337051089
1759474571.4510288,0.597075,0.0010569169,0.0018045479,0.80218273,0.23819483760113933,0.026311350361005213,106.67848211432862
1759474571.4617145,0.5970644,0.0010749716,0.0018037563,0.8021906,0.2393577082473691,0.024594384708484483,106.67999367472407
1759474571.4696918,0.5971081,0.0011886028,0.0018411353,0.8021578,0.25056733739808207,0.01672004319134317,106.67371845958468
1759474571.4818227,0.59712285,0.0012819177,0.0018051655,0.80214673,0.253645793657557,0.005685985751023155,106.6715726387471
1759474571.4901388,0.5971739,0.0014150471,0.0017412901,0.80210865,0.2568845478737507,-0.01090550431347056,106.6642362874661
1759474571.5017748,0.5972633,0.0014921416,0.0017080072,0.80204207,0.2591033045948759,-0.020240345551596338,106.65145230138775
1759474571.509999,0.5973508,0.0015885979,0.0016281223,0.80197686,0.2583666808463786,-0.034544617635146616,106.63890872280706
1759474571.521535,0.5973912,0.0015757394,0.0015880143,0.8019468,0.2538023866910309,-0.036095591139797746,106.63313004088215
1759474571.5300648,0.59737724,0.0015881414,0.001544666,0.80195737,0.2506671543247523,-0.0402071324787811,106.6351378330653
1759474571.5418475,0.5973941,0.0014062532,0.0012472944,0.80194575,0.21088909076696138,-0.043844162500041174,106.63280426166324
1759474571.549959,0.59746885,0.001732627,0.0015991713,0.80188864,0.26557247352428465,-0.04972344322372803,106.62198353034782
1759474571.5615466,0.5974739,0.0016394405,0.0015252263,0.80188525,0.25239788902513455,-0.04622168938565353,106.62130316203533
1759474571.570725,0.5974776,0.0016396211,0.0015593888,0.80188245,0.2555496783606537,-0.04389813034845394,106.6207748877214
1759474571.5814385,0.59749144,0.001581174,0.0016248877,0.80187213,0.2575672324389074,-0.034038596576552844,106.61882042930625
1759474571.5896583,0.5974497,0.0015380534,0.0016739245,0.80190325,0.25911933936857573,-0.026732414226171147,106.6248055180393
1759474571.6018522,0.59739584,0.0015388363,0.001696532,0.80194324,0.2612486756043592,-0.025274101987081486,106.63248532519015
1759474571.6097145,0.5973388,0.0015222861,0.0017562394,0.8019856,0.2656011931007989,-0.01968472563714589,106.64064632115016
1759474571.6217754,0.5973096,0.0015296749,0.0017539618,0.8020073,0.2658969049445357,-0.020529334608929882,106.64480482361964
1759474571.6300576,0.59723955,0.0016117564,0.0018025454,0.8020593,0.27597800483827384,-0.024771576107057117,106.65479827094353
1759474571.6414535,0.5972227,0.0016670886,0.0018023374,0.8020718,0.27974517642491253,-0.029877223135209897,106.65719171672997
1759474571.6501505,0.59720343,0.0017438757,0.0017763597,0.80208594,0.2826117079481454,-0.03871934483586039,106.65989884101782
1759474571.6618767,0.5971492,0.0017674111,0.001761848,0.80212635,0.282885729513107,-0.041894783276489204,106.66764800444736
1759474571.6696858,0.5970973,0.0017852881,0.0017529874,0.802165,0.2832917109142222,-0.0441626201640114,106.67505566652447
1759474571.6815813,0.5970518,0.0017915551,0.0017127924,0.8021989,0.2800230365033714,-0.04750481155359517,106.68154579129371
1759474571.6894777,0.59703135,0.0018166652,0.001679386,0.8022142,0.27866879037094877,-0.05210577279235293,106.6844740537777
1759474571.7015605,0.59705883,0.0018381394,0.0017189966,0.8021935,0.28378102146067286,-0.05136010793010228,106.68052685270192
